label,Area,Area_um3,Channel1_intensity,Channel2_intensity,Channel3_intensity,Channel4_intensity
134,1489.0,165.291374063502,20.202820685023507,149.56615177971793,52.004701141705844,129.670920080591
135,1620.0,179.83346271515998,11.672222222222222,137.58765432098767,37.22283950617284,185.3111111111111
136,1015.0,112.67343497276998,53.34187192118227,64.20394088669951,92.66699507389163,93.27389162561576
137,1719.0,190.82328543664198,28.080279232111693,150.7737056428156,90.80337405468296,141.3542757417103
138,1613.0,179.056404542934,60.5195288282703,24.886546807191568,50.78859268443893,125.45939243645381
139,1039.0,115.33763442040198,25.008662175168432,132.3310875842156,94.01154956689125,149.23195380173243
140,187.0,20.758554029465998,20.262032085561497,183.12299465240642,99.08021390374331,165.13903743315507
141,1404.0,155.85566768647197,31.833333333333332,160.98931623931625,100.80270655270655,135.14316239316238
142,1750.0,194.26454305649997,11.597142857142858,9.668571428571429,26.72114285714286,101.32857142857142
143,708.0,78.593883705144,54.201977401129945,16.190677966101696,92.82344632768361,63.7274011299435
144,754.0,83.70026597977198,26.8315649867374,96.1631299734748,84.29310344827586,85.11936339522546
145,582.0,64.606836605076,52.63230240549828,25.18041237113402,95.98797250859107,148.286941580756
146,759.0,84.25530753136199,26.089591567852437,169.30961791831356,85.55862977602108,119.28063241106719
147,1194.0,132.543922519692,13.077051926298157,17.04606365159129,30.731993299832496,144.09547738693468
148,915.0,101.57260394096998,27.802185792349725,133.79453551912567,102.1256830601093,91.5912568306011
149,677.0,75.15262608528599,15.307237813884786,13.0,53.595273264401776,133.45051698670605
150,1702.0,188.93614416123597,24.56874265569918,21.632784958871916,75.18507638072856,100.9988249118684
151,1099.0,121.99813303948198,33.264786169244765,13.439490445859873,49.50773430391265,87.24567788898999
152,482.0,53.50600557327599,22.33195020746888,55.19917012448133,71.27178423236515,81.65145228215768
153,334.0,37.07677564621199,32.20059880239521,37.8562874251497,87.3502994011976,90.75149700598803
154,572.0,63.496753501895995,29.178321678321677,20.861888111888113,60.88636363636363,130.79195804195805
155,402.0,44.62534074783599,48.76119402985075,18.557213930348258,51.07462686567164,108.02985074626865
156,1751.0,194.37555136681797,44.1736150770988,124.48029697315819,87.72472872644204,108.81039406053684
157,274.0,30.416277027131997,58.26642335766423,22.233576642335766,76.43430656934306,134.91240875912408
158,564.0,62.60868701935199,17.22872340425532,19.618794326241133,45.35283687943262,173.95567375886526
159,758.0,84.144299221044,218.33245382585753,25.63456464379947,59.29551451187335,52.550131926121374
160,493.0,54.727096986773994,70.8580121703854,14.586206896551724,19.671399594320487,84.46247464503043
161,2057.0,228.34409432412596,52.22654350996597,20.75255226057365,58.219251336898395,163.58774914924646
162,2247.0,249.43567328454597,35.6906987093903,17.31152647975078,54.80863373386738,153.66399643969737
163,1507.0,167.28952364922597,39.100862641008625,110.13603185136031,74.1041804910418,145.67352355673523
164,1647.0,182.83068709374598,46.772920461445054,16.343655130540377,48.029143897996356,120.57316332726168
165,1308.0,145.19886989594397,62.44266055045872,19.35703363914373,82.57951070336391,55.45871559633027
166,1369.0,151.970376825342,113.71877282688094,19.72753834915997,73.08327246165084,132.00292184075968
167,990.0,109.89822721481998,53.3979797979798,13.602020202020203,23.011111111111113,78.83030303030303
168,756.0,83.922282600408,31.736772486772487,32.92724867724868,119.38227513227513,159.89021164021165
169,1679.0,186.38295302392197,34.14711137581894,133.1882072662299,72.053007742704,87.09767718880286
170,1044.0,115.89267597199199,18.511494252873565,11.503831417624522,58.417624521072796,48.2088122605364
171,1755.0,194.81958460808997,21.527065527065528,128.05698005698005,51.0,121.89059829059829
172,383.0,42.51618285179399,35.039164490861616,151.3289817232376,107.96083550913838,83.06788511749347
173,1608.0,178.50136299134397,46.71890547263681,17.455223880597014,23.014303482587064,142.94092039800995
174,1075.0,119.33393359184998,23.62511627906977,36.86790697674419,80.06697674418605,169.26697674418605
175,1701.0,188.82513585091797,13.824808935920046,155.4779541446208,64.49911816578484,154.19694297472074
176,1195.0,132.65493083001,79.27782426778242,15.020083682008368,59.68200836820084,133.6418410041841
177,1773.0,196.81773419381398,16.632825719120135,131.029328821207,59.014664410603494,147.20360970107163
178,1560.0,173.17296409607997,48.7,20.539102564102564,31.780128205128204,150.05128205128204
179,574.0,63.71877012253199,34.149825783972126,43.38850174216028,134.3048780487805,125.42160278745645
180,1450.0,160.96204996109998,19.051724137931036,100.43103448275862,41.93448275862069,92.0255172413793
181,1110.0,123.21922445297999,29.523423423423424,83.84234234234235,75.96126126126126,115.8990990990991
182,931.0,103.348736906058,9.061224489795919,17.714285714285715,36.76047261009667,132.577873254565
183,1380.0,153.19146823883997,79.72536231884058,41.222463768115944,67.15797101449276,126.33478260869565
184,1382.0,153.41348485947597,27.742402315484803,142.49276410998553,93.74602026049205,110.9848046309696
185,1485.0,164.84734082222997,22.47138047138047,132.5939393939394,91.5973063973064,146.06397306397307
186,1343.0,149.084160757074,88.64780342516754,20.85778108711839,78.41772151898734,142.91064780342518
187,1452.0,161.18406658173598,13.263774104683195,10.65977961432507,59.71280991735537,37.16391184573003
188,1148.0,127.43754024506399,10.906794425087108,17.556620209059233,44.579268292682926,131.16376306620208
189,1530.0,169.84271478653997,22.89281045751634,107.51176470588236,40.93333333333333,113.44705882352942
190,1173.0,130.21274800301398,76.67860187553282,25.9309462915601,79.10400682011935,133.30349531116795
191,545.0,60.49952912330999,69.6,17.119266055045873,52.992660550458716,44.88256880733945
192,1574.0,174.72708044053198,25.724904701397712,124.80241423125794,74.51080050825921,115.47331639135959
193,2911.0,323.145191335698,33.77499141188595,232.3837169357609,54.83854345585709,34.67571281346616
194,631.0,70.046243810658,39.41521394611728,11.605388272583202,87.6877971473851,75.68938193343898
195,1070.0,118.77889204025999,50.64766355140187,92.48504672897197,81.65981308411214,105.2785046728972
196,1429.0,158.63087544442197,7.818754373687893,17.06927921623513,33.023792862141356,78.8964310706788
197,1626.0,180.49951257706797,21.694956949569494,161.3130381303813,47.615006150061504,91.59163591635917
198,850.0,94.35706377029999,52.237647058823526,31.73176470588235,86.70117647058824,150.41882352941175
199,725.0,80.48102498054999,16.001379310344827,17.57793103448276,41.27448275862069,161.7462068965517
200,1273.0,141.31357903481398,55.21759622937942,16.945011783189315,73.89787902592302,117.54045561665357
201,814.0,90.36076459885199,17.038083538083537,20.885749385749385,82.21744471744472,136.55282555282557
202,601.0,66.71599450111799,30.760399334442596,125.59900166389352,73.28119800332779,87.77371048252911
203,1165.0,129.32468152047,110.88497854077254,21.843776824034336,101.22489270386266,87.26523605150214
204,1719.0,190.82328543664198,103.4717859220477,28.59744037230948,68.67015706806282,83.9825479930192
205,821.0,91.13782277107799,24.371498172959804,26.287454323995128,91.48599269183921,86.75639464068209
206,1688.0,187.382027816784,54.6095971563981,19.308056872037916,102.42061611374407,77.79383886255924
207,1765.0,195.92966771126999,25.73597733711048,165.56260623229463,72.8328611898017,122.17167138810198
208,507.0,56.28121333122599,26.48915187376726,29.36094674556213,101.13412228796844,35.57199211045365
209,837.0,92.91395573616599,59.90561529271206,13.22700119474313,79.00716845878136,75.87096774193549
210,937.0,104.01478676796599,30.669156883671292,102.54215581643543,112.03308431163288,89.79935965848452
211,2078.0,230.67526884080397,11.354667949951876,224.21029836381135,52.64677574590953,33.07266602502406
212,2196.0,243.77424945832797,14.37568306010929,20.158925318761383,51.70765027322405,164.11566484517303
213,1481.0,164.40330758095797,38.04929101958136,131.88521269412558,82.94260634706279,83.70762997974342
214,591.0,65.60591139793799,23.297800338409477,11.94077834179357,75.14890016920474,51.414551607445006
215,1196.0,132.765939140328,21.740802675585286,25.44314381270903,107.59949832775919,80.67725752508362
216,2276.0,252.65491428376797,22.889718804920914,137.81107205623903,52.9890158172232,103.36511423550088
217,1225.0,135.98518013954998,28.96081632653061,122.04979591836735,107.97877551020409,98.12653061224489
218,604.0,67.04901943207199,35.04801324503311,31.34271523178808,69.37748344370861,148.93543046357615
219,1386.0,153.85751810074797,47.34992784992785,25.72943722943723,72.78715728715729,64.75613275613276
220,1871.0,207.69654860497798,7.88134687332977,8.540887226082308,50.09192944949225,42.77659005879209
221,736.0,81.70211639404799,36.25407608695652,10.72554347826087,62.49184782608695,59.40489130434783
222,1746.0,193.82050981522798,30.647766323024054,127.24398625429554,82.80183276059564,86.41466208476518
223,1505.0,167.06750702858997,31.467109634551495,16.46046511627907,61.0843853820598,47.60332225913621
224,548.0,60.832554054263994,33.74087591240876,9.018248175182482,80.47992700729927,56.83029197080292
225,1490.0,165.40238237382,17.37785234899329,104.09060402684564,58.58724832214765,52.018791946308724
226,1026.0,113.89452638626798,8.526315789473685,13.38888888888889,55.753411306042885,64.40350877192982
227,1204.0,133.65400562287198,18.077242524916944,9.532392026578073,54.14950166112957,82.234219269103
228,1379.0,153.08045992852198,17.128353879622914,115.82596084118927,32.83756345177665,125.22407541696882
229,921.0,102.23865380287799,36.613463626492944,22.259500542888166,100.73181324647123,90.05646036916396
230,1064.0,118.11284217835198,35.61184210526316,123.3157894736842,66.95958646616542,117.78289473684211
231,1672.0,185.60589485169598,54.9377990430622,32.879784688995215,36.59688995215311,92.23504784688996
232,2275.0,252.54390597344997,8.659340659340659,12.856263736263736,34.03868131868132,94.78153846153846
233,3643.0,404.4032744884739,15.077957727147956,114.20230579192973,56.163052429316494,93.78067526763657
234,1715.0,190.37925219537,43.32128279883382,96.07113702623907,60.779591836734696,80.20991253644316
235,2268.0,251.76684780122397,21.808641975308642,170.43871252204585,48.86022927689594,78.2742504409171
236,1757.0,195.04160122872597,25.051223676721683,148.07000569151964,73.65281730221969,89.7478656801366
237,1080.0,119.88897514343998,103.62314814814815,20.508333333333333,81.26851851851852,75.11111111111111
238,1615.0,179.27842116357,9.201238390092879,51.95046439628483,33.00557275541796,86.7702786377709
239,347.0,38.519883680346,48.43227665706052,109.08933717579251,117.08933717579251,75.16138328530259
240,1051.0,116.66973414421798,94.7335870599429,98.9162702188392,89.99048525214081,132.09895337773548
241,831.0,92.247905874258,44.60890493381468,59.77135980746089,102.48977135980746,107.4777376654633
242,864.0,95.91118011475199,51.00578703703704,17.84837962962963,80.72916666666667,76.19907407407408
243,1654.0,183.60774526597197,21.106408706166867,156.14631197097944,74.52116082224909,73.76178960096735
244,1364.0,151.415335273752,21.618768328445746,149.38563049853371,93.92008797653959,109.2866568914956
245,2183.0,242.33114142419396,24.43747136967476,23.161245991754466,118.84928996793404,74.58176820888686
246,2531.0,280.96203341485796,26.425128407743976,98.36625839589095,67.95100750691427,70.14263137099961
247,2381.0,264.31078686715796,18.50104997900042,188.52120957580848,54.6535069298614,87.44771104577909
248,4213.0,467.67801136973395,10.203655352480418,241.0223118917636,42.39971516733919,34.93852361737479
249,1329.0,147.53004441262198,13.985703536493604,16.23702031602709,38.72460496613996,90.02407825432657
250,958.0,106.34596128464399,27.391440501043842,139.65657620041753,96.20563674321504,96.8945720250522
251,975.0,108.23310256004999,17.345641025641026,25.753846153846155,90.57846153846154,41.46769230769231
252,1801.0,199.92596688271797,23.441421432537478,108.25152692948362,73.27040533037201,93.99722376457524
253,2925.0,324.69930768014996,25.171282051282052,61.45128205128205,78.20136752136752,74.33538461538461
254,2659.0,295.171097135562,58.750658142158706,9.450169236555096,10.352388115833019,60.041745016923656
255,1400.0,155.41163444519998,22.856428571428573,24.161428571428573,60.822857142857146,39.85857142857143
256,2807.0,311.600327062626,18.117919486996794,155.0167438546491,66.32882080513004,85.28571428571429
257,1964.0,218.02032146455198,30.216904276985744,16.64205702647658,58.29684317718941,47.395621181262726
258,1374.0,152.52541837693198,23.54221251819505,154.84133915574964,77.74163027656478,50.828238719068416
259,1984.0,220.24048767091196,11.403729838709678,7.655745967741935,33.70564516129032,50.145161290322584
260,2236.0,248.21458187104798,26.700805008944545,127.6283542039356,89.13685152057245,95.4525939177102
261,624.0,69.26918563843199,26.52724358974359,11.482371794871796,57.59775641025641,94.54326923076923
262,3295.0,365.77238249780993,28.770864946889226,118.15842185128983,46.63550834597876,92.64491654021245
263,1369.0,151.970376825342,22.902848794740688,153.0080350620891,109.64426588750914,94.77282688093499
264,1287.0,142.867695379266,16.351204351204352,156.44133644133643,69.56487956487956,106.5042735042735
265,608.0,67.493052673344,15.179276315789474,6.9769736842105265,78.21381578947368,61.61184210526316
266,2895.0,321.36905837060993,20.36649395509499,116.10673575129533,49.32435233160622,91.93367875647668
267,2359.0,261.868604040162,43.0517168291649,17.614243323442135,82.31750741839762,48.70453582026283
268,2482.0,275.522626209276,17.525382755842063,163.66035455278,54.0334407735697,66.81144238517325
269,800.0,88.80664825439999,91.07125,87.47375,113.17625,120.48375
270,963.0,106.90100283623399,23.642782969885772,80.72689511941849,99.07995846313604,72.94704049844236
271,610.0,67.71506929398,17.8,7.439344262295082,54.05081967213115,49.39672131147541
272,2277.0,252.76592259408596,24.87615283267457,209.2665788317962,54.344751866490995,40.584101888449716
273,1235.0,137.09526324272997,46.434817813765186,26.811336032388663,101.31093117408906,50.35465587044534
274,494.0,54.83810529709199,21.006072874493928,11.350202429149798,76.61133603238866,53.64777327935223
275,1488.0,165.180365753184,21.75537634408602,110.61021505376344,70.75067204301075,67.23185483870968
276,1429.0,158.63087544442197,26.876137158852345,72.56962911126662,77.2848145556333,88.06018194541637
277,1365.0,151.52634358407,48.13919413919414,8.167032967032966,19.560439560439562,74.38534798534799
278,924.0,102.57167873383199,26.404761904761905,16.714285714285715,56.65151515151515,49.91558441558441
279,1373.0,152.41441006661398,25.49672250546249,79.78441369264385,63.962126729788785,118.84122359796066
280,2155.0,239.22290873528996,20.613921113689095,14.012064965197215,58.45429234338747,38.62552204176334
281,1341.0,148.862144136438,13.080536912751677,12.618941088739746,49.81431767337808,38.526472781506335
282,1085.0,120.44401669502999,37.11152073732719,64.91520737327188,89.74101382488479,57.55391705069125
283,887.0,98.46437125206599,44.11950394588501,20.931228861330325,63.72266065388951,77.05411499436302
284,1378.0,152.96945161820398,34.48258345428157,6.947024673439768,12.91944847605225,70.88751814223512
285,2960.0,328.58459854127995,22.956756756756757,149.76047297297296,66.6027027027027,84.57432432432432
286,516.0,57.280288124087996,78.24031007751938,109.8313953488372,91.12403100775194,88.06201550387597
287,1141.0,126.66048207283798,30.318141980718668,21.145486415425065,52.296231375985975,91.23926380368098
288,1437.0,159.518941926966,19.07794015309673,20.654140570633263,86.40013917884481,73.39874739039666
289,2011.0,223.237712049498,25.486325211337643,103.6708105420189,48.72401790154152,83.18448533068126
290,1452.0,161.18406658173598,15.448347107438016,126.56473829201101,63.08953168044077,101.18526170798899
291,1360.0,150.97130203247997,18.3375,7.7875,19.25,67.11470588235294
292,2093.0,232.34039349557398,38.12183468705208,12.313903487816532,13.891065456282847,72.74868609651219
293,2110.0,234.22753477097996,19.063981042654028,13.908530805687203,64.14976303317536,38.38578199052133
294,674.0,74.81960115433199,22.596439169139465,86.63501483679525,71.74183976261128,52.175074183976264
295,596.0,66.160952949528,18.518456375838927,11.966442953020135,66.53859060402685,59.57214765100671
296,2212.0,245.55038242341598,30.884267631103075,75.53435804701627,82.26356238698011,70.05379746835443
297,1093.0,121.33208317757399,37.734675205855446,17.929551692589204,57.913998170173834,67.93229643183898
298,1746.0,193.82050981522798,19.508018327605956,17.583046964490265,67.3127147766323,53.41580756013746
299,860.0,95.46714687347999,17.781395348837208,14.182558139534883,67.58837209302325,36.61395348837209
300,911.0,101.12857069969799,48.9132821075741,13.489571899012075,56.47091108671789,104.54994511525796
301,2548.0,282.84917469026396,14.616562009419152,142.25039246467819,43.01177394034537,60.633045525902666
