label,Area,Area_um3,Channel1_intensity,Channel2_intensity,Channel3_intensity,Channel4_intensity
1,1056.0,117.22477569580799,7.68844696969697,8.584280303030303,34.316287878787875,64.72253787878788
2,569.0,63.16372857094199,10.56414762741652,12.826010544815466,80.08787346221442,95.98945518453426
3,1333.0,147.97407765389397,11.125281320330082,16.75768942235559,48.00975243810953,89.3953488372093
4,1360.0,150.97130203247997,20.152941176470588,18.17205882352941,92.18676470588235,71.38970588235294
5,386.0,42.849207782747996,23.844559585492227,14.05181347150259,91.34196891191709,69.17875647668394
6,656.0,72.821451568608,23.923780487804876,19.146341463414632,57.984756097560975,89.3079268292683
7,1714.0,190.268243885052,22.219953325554258,20.227537922987164,23.935822637106185,139.19719953325554
8,732.0,81.258083152776,22.25409836065574,15.193989071038251,66.96311475409836,112.96311475409836
9,1244.0,138.094338035592,205.68971061093248,23.732315112540192,86.2459807073955,144.34726688102893
10,666.0,73.93153467178799,13.421921921921921,14.711711711711711,41.087087087087085,109.36036036036036
11,1181.0,131.10081448555798,12.116003386960204,18.48856900931414,20.20745131244708,134.82387806943268
12,1043.0,115.78166766167399,29.312559923298178,14.210930009587727,48.421860019175455,87.85522531160115
13,302.0,33.52450971603599,25.572847682119207,15.294701986754967,76.2748344370861,63.15562913907285
14,931.0,103.348736906058,17.004296455424274,9.525241675617615,69.10418904403866,52.50805585392052
15,773.0,85.80942387581399,140.02457956015525,14.663648124191463,64.63001293661061,115.46701164294954
16,1552.0,172.28489761353597,86.98969072164948,10.246134020618557,24.086340206185568,90.59471649484536
17,1357.0,150.63827710152597,102.23065585851143,19.114959469417833,69.31392778187178,112.72291820191599
18,2438.0,270.638260555284,10.136997538966366,10.455291222313372,43.10049220672683,76.36874487284659
19,489.0,54.28306374550199,14.697341513292434,9.433537832310838,67.58691206543968,59.91002044989775
20,1489.0,165.291374063502,10.615849563465414,13.100067159167226,17.0329079919409,75.24042981867025
21,2209.0,245.21735749246196,11.657311000452694,9.393390674513354,60.99773653236759,82.70891806247171
22,715.0,79.37094187736999,15.488111888111888,10.345454545454546,35.76783216783217,37.21258741258741
23,1163.0,129.102664899834,27.99054170249355,13.285468615649183,47.48409286328461,68.14875322441961
24,1011.0,112.22940173149799,18.690405539070227,15.936696340257171,32.42433234421365,80.49258160237389
25,507.0,56.28121333122599,29.483234714003945,8.013806706114398,35.18737672583826,54.97435897435897
26,367.0,40.740049886706,38.85286103542234,23.591280653950953,41.356948228882835,44.776566757493185
27,1545.0,171.50783944130998,9.544336569579288,10.372815533980582,38.13203883495146,67.59870550161813
28,1712.0,190.046227264416,24.50642523364486,18.9036214953271,51.55315420560748,67.94567757009345
29,239.0,26.530986166002,25.472803347280333,19.88702928870293,62.8744769874477,81.22175732217573
30,657.0,72.932459878926,17.829528158295282,19.681887366818874,54.41248097412481,107.89497716894977
31,1009.0,112.00738511086199,11.29236868186323,11.018830525272547,52.778989098116945,67.75322101090188
32,766.0,85.03236570358798,13.426892950391645,18.130548302872064,49.40600522193211,129.8172323759791
33,1676.0,186.04992809296797,7.848448687350835,10.208233890214798,17.494033412887827,76.31085918854416
34,1394.0,154.745584583292,8.112625538020087,12.024390243902438,21.407460545193686,108.68005738880919
35,1942.0,215.57813863755598,10.695159629248197,12.767765190525232,35.36714727085479,103.40164778578784
36,768.0,85.254382324224,100.41666666666667,30.032552083333332,69.7734375,97.78776041666667
37,1038.0,115.22662611008398,11.419075144508671,12.80539499036609,41.48940269749518,62.539499036608866
38,618.0,68.60313577652398,19.09223300970874,18.699029126213592,28.980582524271846,171.80258899676375
39,1135.0,125.99443221092999,100.35154185022026,11.422026431718061,25.40704845814978,91.02819383259911
40,2005.0,222.57166218758996,9.90074812967581,15.015461346633417,27.129177057356607,109.2927680798005
41,610.0,67.71506929398,21.84918032786885,22.334426229508196,40.85409836065574,157.95409836065573
42,1020.0,113.22847652435999,93.32549019607843,11.238235294117647,46.234313725490196,110.90294117647059
43,1605.0,178.16833806038997,15.61183800623053,18.44423676012461,47.0380062305296,114.79813084112149
44,1653.0,183.49673695565397,22.10465819721718,17.14216575922565,20.930429522081063,127.78765880217786
45,1842.0,204.47730760575598,9.918023887079261,12.426167209554832,31.134093376764387,96.26384364820846
46,2255.0,250.32373976708996,10.283370288248337,12.382261640798227,39.07671840354767,115.98758314855876
47,881.0,97.798321390158,22.595913734392735,16.34960272417707,40.30533484676504,176.93870601589103
48,384.0,42.627191162112,16.299479166666668,18.3125,63.059895833333336,156.51822916666666
49,399.0,44.292315816881995,10.967418546365915,18.844611528822057,32.62907268170426,183.48872180451127
50,996.0,110.56427707672799,10.255020080321286,19.54116465863454,28.363453815261042,150.61546184738955
51,476.0,52.83995571136799,13.676470588235293,15.245798319327731,64.3655462184874,90.19327731092437
52,790.0,87.69656515121999,75.44177215189873,16.40253164556962,44.81772151898734,113.46962025316456
53,1192.0,132.321905899056,11.327181208053691,12.376677852348994,44.30536912751678,91.43456375838926
54,988.0,109.67621059418398,13.979757085020243,13.057692307692308,45.0748987854251,126.40182186234817
55,246.0,27.308044338227997,14.044715447154472,12.329268292682928,55.27235772357724,105.45934959349593
56,478.0,53.061972332004,13.46652719665272,22.769874476987447,15.671548117154812,179.65062761506277
57,1729.0,191.93336853982197,11.23770965876229,14.96818970503181,25.3823019086177,142.5106998264893
58,911.0,101.12857069969799,12.34357848518112,14.869374313940725,31.967069154774972,66.56531284302964
59,474.0,52.617939090731994,18.160337552742615,21.723628691983123,29.554852320675106,175.78691983122363
60,403.0,44.736349058154,171.11910669975185,12.503722084367245,50.95285359801489,53.6848635235732
61,1182.0,131.21182279587597,18.053299492385786,16.073604060913706,38.72165820642978,63.99238578680203
62,1580.0,175.39313030243997,10.654430379746836,12.858860759493671,41.78227848101266,143.99303797468355
63,1550.0,172.06288099289998,37.96967741935484,16.159354838709678,16.20258064516129,122.58064516129032
64,771.0,85.587407255178,10.459143968871595,11.073929961089494,52.041504539559014,147.3709468223087
65,1451.0,161.07305827141798,8.902136457615438,14.89248793935217,6.880771881461062,151.1302549965541
66,1382.0,153.41348485947597,13.049927641099856,12.754703328509407,71.8234442836469,145.31403762662808
67,496.0,55.06012191772799,26.22983870967742,16.598790322580644,57.17338709677419,96.79435483870968
68,1129.0,125.32838234902198,17.880425155004428,12.856510186005314,47.895482728077944,95.66164747564216
69,1003.0,111.34133524895398,118.16650049850449,12.072781655034895,62.642073778664006,104.88833499501496
70,946.0,105.01386156082799,9.778012684989429,10.59830866807611,39.8784355179704,117.23890063424948
71,771.0,85.587407255178,9.081712062256809,17.276264591439688,12.060959792477302,182.17250324254215
72,1415.0,157.07675909997,13.254416961130742,11.042402826855124,26.334982332155477,97.74134275618374
73,670.0,74.37556791306,11.571641791044776,9.968656716417911,26.791044776119403,88.72985074626865
